fM,fPt
2.1936193,2.6338224
2.2456992,2.5704157
2.3558214,2.531713
2.4808497,2.629992
2.127577,2.6065166
2.1163788,2.641988
2.352562,2.5631301
2.1240842,2.6814203
2.3429856,2.5315292
2.10104,2.5979226
2.1093614,2.5179844
2.1143079,2.503046
2.2997546,2.5676923
2.4637835,2.5508018
2.204983,2.531045
2.3762739,2.5371637
2.1712556,2.538103
2.4501164,2.6059139
2.2025185,2.5717964
2.1277575,2.6777334
2.1290169,2.547721
2.1562247,2.6123452
2.4551916,2.6949368
2.1280677,2.534602
2.3103476,2.6297
2.2746255,2.5607805
2.2156684,2.6872268
2.1120167,2.6435347
2.2136426,2.5124407
2.365506,2.5647047
2.124345,2.5027993
2.2688718,2.5534065
2.1010609,2.5008628
2.3589253,2.6306448
2.2734,2.5234587
2.2815676,2.5864997
2.270127,2.6662612
2.2026095,2.5906491
2.1083777,2.520521
2.246992,2.504317
2.330421,2.5658095
2.3833892,2.5281792
2.3049068,2.534956
2.4352808,2.5980322
2.443561,2.666732
2.3520916,2.6737692
2.2407875,2.5618262
2.418859,2.5184734
2.2859926,2.678832
2.4873548,2.5498767
2.2221823,2.6994221
2.2341201,2.646437
2.2452927,2.5968513
2.167508,2.6379843
2.219255,2.5115945
2.1113563,2.5637357
2.1755316,2.566079
2.1359127,2.560607
2.1038477,2.637521
2.4896352,2.5208874
2.1748006,2.5149012
2.2800772,2.69517
2.1101084,2.6241982
2.2164898,2.662421
2.308575,2.5648422
2.378769,2.6285875
2.2513387,2.6738534
2.1046116,2.6040664
2.181527,2.6927583
2.225593,2.509803
2.293697,2.5398986
2.190304,2.619652
2.228699,2.694275
2.1399963,2.6641116
2.1857579,2.659255
2.1930282,2.6042361
2.4515026,2.6274905
2.173415,2.6534507
2.478982,2.551537
2.5422845,2.5703783
2.1281965,2.6805167
2.1760457,2.5639677
2.2442465,2.653227
2.3451827,2.6464043
2.5395687,2.5707035
2.435805,2.6170099
2.138393,2.664481
2.1086497,2.6500456
2.1891077,2.6755157
2.331102,2.6466212
2.3556721,2.5541556
2.1241698,2.5518346
2.1000488,2.5255566
2.3420177,2.5043247
2.1484551,2.5899594
2.5464344,2.5431173
2.2396567,2.57162
2.1798272,2.6620142
2.1220262,2.6197183
2.1127858,2.6669917
2.1046674,2.5106173
2.2149336,2.5923724
2.110245,2.5965848
2.1709027,2.5069313
2.1601796,2.543554
2.1177301,2.5955443
2.1497188,2.5287883
2.285666,2.5566862
2.1169848,2.6058123
2.1320467,2.5053449
